customer_id,bread,butter,milk,eggs,snacks
cus7506,0,1,0,1,1
cus7507,1,1,1,0,1
cus7508,1,1,0,0,0
cus7509,0,0,0,1,1
cus7510,0,0,1,0,0
cus7511,0,0,0,0,1
cus7512,1,1,1,1,0
cus7513,1,1,0,0,0
cus7514,0,0,0,0,0
cus7515,0,0,0,0,0
cus7516,0,0,1,1,0
cus7517,0,0,1,0,1
cus7518,1,1,0,0,1
cus7519,1,1,1,0,0
cus7520,1,1,1,1,0
cus7521,1,0,0,0,1
cus7522,0,0,1,1,0
cus7523,1,1,0,1,0
cus7524,0,0,1,1,0
cus7525,0,0,1,0,0
cus7526,0,1,1,1,0
cus7527,1,1,0,0,1
cus7528,0,0,1,1,0
cus7529,1,1,1,0,1
cus7530,1,1,0,0,1
cus7531,1,1,1,1,1
cus7532,0,0,0,0,1
cus7533,0,0,0,0,0
cus7534,0,1,1,0,0
cus7535,0,1,0,0,0
cus7536,1,0,0,0,0
cus7537,0,0,0,0,1
cus7538,1,1,0,0,1
cus7539,0,0,0,0,0
cus7540,1,0,0,1,0
cus7541,1,1,0,0,0
cus7542,1,1,0,0,0
cus7543,0,0,0,1,0
cus7544,1,1,1,1,1
cus7545,1,1,1,0,1
cus7546,0,0,1,1,0
cus7547,0,1,1,1,0
cus7548,0,1,1,1,0
cus7549,0,0,1,0,1
cus7550,0,0,0,0,0
cus7551,1,1,1,1,1
cus7552,1,1,1,1,1
cus7553,1,1,0,1,0
cus7554,1,0,1,0,1
cus7555,1,1,1,1,1
cus7556,0,0,1,0,0
cus7557,1,1,1,1,1
cus7558,1,1,1,1,0
cus7559,0,0,0,0,0
cus7560,0,0,1,1,1
cus7561,1,1,0,0,0
cus7562,1,1,1,1,0
cus7563,0,0,0,0,0
cus7564,1,1,1,1,1
cus7565,1,1,0,0,1
cus7566,1,1,0,1,0
cus7567,0,1,1,1,0
cus7568,1,1,0,0,0
cus7569,1,0,0,0,1
cus7570,1,1,1,1,0
cus7571,0,0,0,0,0
cus7572,0,1,0,0,0
cus7573,1,1,0,0,1
cus7574,0,0,0,0,0
cus7575,0,0,0,0,0
cus7576,1,1,1,1,0
cus7577,1,1,1,1,1
cus7578,1,1,1,1,0
cus7579,1,1,0,0,1
cus7580,1,1,0,1,1
cus7581,0,0,1,1,1
cus7582,1,0,1,0,1
cus7583,1,1,0,0,0
cus7584,1,1,0,1,0
cus7585,1,1,0,1,0
cus7586,0,0,1,0,0
cus7587,1,0,0,0,0
cus7588,1,1,1,1,0
cus7589,1,1,0,0,1
cus7590,0,0,0,0,0
cus7591,1,1,1,1,1
cus7592,0,1,1,1,0
cus7593,0,1,0,0,0
cus7594,0,0,0,0,0
cus7595,1,1,0,0,0
cus7596,0,0,0,0,0
cus7597,1,1,1,1,1
cus7598,0,1,1,1,1
cus7599,1,1,1,0,0
cus7600,1,1,0,0,0
cus7601,1,1,1,1,1
cus7602,0,0,1,0,0
cus7603,1,1,0,1,0
cus7604,0,0,1,1,0
cus7605,1,1,1,1,1
cus7606,1,1,1,1,0
cus7607,0,0,1,1,0
cus7608,0,0,0,1,0
cus7609,0,1,1,1,1
cus7610,1,0,0,0,0
cus7611,1,1,1,1,0
cus7612,1,1,1,0,1
cus7613,1,0,1,1,0
cus7614,1,1,0,0,0
cus7615,1,1,0,1,1
cus7616,1,1,0,1,0
cus7617,0,0,0,0,0
cus7618,1,0,0,0,0
cus7619,0,0,0,0,0
cus7620,1,1,0,0,0
cus7621,0,0,1,1,1
cus7622,0,0,1,1,1
cus7623,1,1,1,1,0
cus7624,1,0,0,0,0
cus7625,0,1,1,0,0
cus7626,1,1,1,0,0
cus7627,0,0,0,0,0
cus7628,1,1,0,0,0
cus7629,0,0,0,1,0
cus7630,0,0,0,0,0
cus7631,0,1,1,1,1
cus7632,0,0,1,1,0
cus7633,0,1,0,0,0
cus7634,0,0,0,0,1
cus7635,1,1,0,1,0
cus7636,0,0,0,0,1
cus7637,0,1,0,0,0
cus7638,1,1,0,0,1
cus7639,0,1,0,0,1
cus7640,1,1,1,0,0
cus7641,0,0,0,0,0
cus7642,1,0,1,1,1
cus7643,0,0,0,0,0
cus7644,1,0,1,0,0
cus7645,1,1,0,0,0
cus7646,1,0,1,0,1
cus7647,1,1,1,0,1
cus7648,1,1,1,1,1
cus7649,1,1,1,1,0
cus7650,0,0,0,0,0
cus7651,1,0,0,0,0
cus7652,0,0,1,0,0
cus7653,1,0,0,1,0
cus7654,1,1,0,0,0
cus7655,0,0,1,0,1
cus7656,1,0,0,0,1
cus7657,1,0,1,1,0
cus7658,0,0,1,0,0
cus7659,1,1,1,0,1
cus7660,0,0,0,0,0
cus7661,0,0,1,1,0
cus7662,1,0,0,0,0
cus7663,1,1,0,1,1
cus7664,1,1,0,1,0
cus7665,1,0,0,0,0
cus7666,1,0,1,1,0
cus7667,0,0,0,0,0
cus7668,1,0,0,0,0
cus7669,1,0,0,0,1
cus7670,0,0,1,1,1
cus7671,1,1,0,0,0
cus7672,1,0,1,1,1
cus7673,1,1,1,0,1
cus7674,1,0,1,0,1
cus7675,1,1,1,0,1
cus7676,0,0,1,0,0
cus7677,0,0,1,1,1
cus7678,1,1,0,0,1
cus7679,1,1,1,1,1
cus7680,1,1,0,0,0
cus7681,1,0,1,0,0
cus7682,0,0,0,0,0
cus7683,1,1,1,0,1
cus7684,0,0,1,1,0
cus7685,0,0,1,1,1
cus7686,1,0,0,0,1
cus7687,1,1,0,0,0
cus7688,0,0,0,0,1
cus7689,0,0,1,1,1
cus7690,0,0,0,1,1
cus7691,0,0,0,0,0
cus7692,1,1,1,0,0
cus7693,1,1,0,0,1
cus7694,0,0,0,0,0
cus7695,0,0,1,0,0
cus7696,0,0,1,1,0
cus7697,1,1,0,0,0
cus7698,0,0,0,0,0
cus7699,1,1,0,0,0
cus7700,0,0,0,0,0
cus7701,0,1,0,0,0
cus7702,0,0,0,1,1
cus7703,0,0,1,0,0
cus7704,1,1,1,1,1
cus7705,0,0,1,1,0
cus7706,1,1,0,0,1
cus7707,0,0,1,1,0
cus7708,0,0,0,1,0
cus7709,1,1,0,0,1
cus7710,0,0,0,0,0
cus7711,1,1,1,1,1
cus7712,1,1,1,1,0
cus7713,1,1,0,0,0
cus7714,0,0,1,1,0
cus7715,1,1,1,1,0
cus7716,1,1,0,0,0
cus7717,1,1,0,0,1
cus7718,0,0,1,1,1
cus7719,1,1,1,1,1
cus7720,0,0,1,0,0
cus7721,0,0,0,0,1
cus7722,0,0,1,1,1
cus7723,1,1,0,0,0
cus7724,1,1,1,0,1
cus7725,0,1,1,1,1
cus7726,0,0,1,0,0
cus7727,1,0,1,0,0
cus7728,1,1,1,1,0
cus7729,1,1,0,0,0
cus7730,0,0,0,0,0
cus7731,1,0,1,0,0
cus7732,0,0,1,1,1
cus7733,0,0,0,0,1
cus7734,0,0,0,0,1
cus7735,0,0,0,0,1
cus7736,1,0,1,0,1
cus7737,0,0,0,0,0
cus7738,1,1,0,0,1
cus7739,1,1,0,1,1
cus7740,0,1,0,0,0
cus7741,1,0,1,1,1
cus7742,1,1,0,0,1
cus7743,1,1,0,0,0
cus7744,0,0,1,1,0
cus7745,0,0,1,1,0
cus7746,0,1,1,1,0
cus7747,1,1,0,0,0
cus7748,0,0,1,1,0
cus7749,0,0,1,0,1
cus7750,1,1,0,0,0
cus7751,0,0,0,1,0
cus7752,0,0,0,0,0
cus7753,0,1,1,1,0
cus7754,0,0,0,0,0
cus7755,1,1,0,0,1
cus7756,1,0,1,1,1
cus7757,1,0,1,1,1
cus7758,1,0,0,0,1
cus7759,1,1,0,0,0
cus7760,0,0,0,0,0
cus7761,0,0,0,0,0
cus7762,1,1,0,1,0
cus7763,1,1,0,0,1
cus7764,0,0,0,0,0
cus7765,0,0,0,1,0
cus7766,0,0,0,1,0
cus7767,1,1,1,1,0
cus7768,0,0,1,1,0
cus7769,1,1,0,0,1
cus7770,1,1,1,1,1
cus7771,1,1,0,0,0
cus7772,1,1,1,1,1
cus7773,1,1,0,1,0
cus7774,0,0,1,0,0
cus7775,0,0,0,1,1
cus7776,1,0,1,1,0
cus7777,1,0,0,1,1
cus7778,1,0,0,0,1
cus7779,1,1,1,1,0
cus7780,1,1,0,0,0
cus7781,0,0,0,0,0
cus7782,0,0,0,1,0
cus7783,0,0,1,0,1
cus7784,0,0,1,1,1
cus7785,1,1,1,0,1
cus7786,0,0,1,1,1
cus7787,0,0,1,1,0
cus7788,0,0,1,1,0
cus7789,0,0,1,0,0
cus7790,1,1,0,0,1
cus7791,1,0,0,1,0
cus7792,0,0,0,0,0
cus7793,1,1,1,1,0
cus7794,0,0,1,1,0
cus7795,1,1,0,0,0
cus7796,1,1,0,0,0
cus7797,1,0,1,1,1
cus7798,0,1,1,0,1
cus7799,1,1,0,0,0
cus7800,1,0,0,0,0
cus7801,1,1,0,1,1
cus7802,1,1,0,0,0
cus7803,1,1,1,1,1
cus7804,1,1,0,0,0
cus7805,1,0,0,0,1
cus7806,0,0,1,0,1
cus7807,1,1,1,0,1
cus7808,1,1,1,0,0
cus7809,1,0,0,0,0
cus7810,0,0,1,0,0
cus7811,1,1,0,0,1
cus7812,0,0,0,1,0
cus7813,1,1,1,1,1
cus7814,0,0,0,0,1
cus7815,1,1,1,1,0
cus7816,1,1,0,0,0
cus7817,1,1,1,1,0
cus7818,1,1,1,1,0
cus7819,0,1,0,0,0
cus7820,0,0,1,0,1
cus7821,1,0,0,1,0
cus7822,0,0,1,1,0
cus7823,0,0,0,1,0
cus7824,1,1,1,0,1
cus7825,1,1,1,1,0
cus7826,1,1,0,0,0
cus7827,1,0,1,1,1
cus7828,1,0,1,1,0
cus7829,1,1,0,0,0
cus7830,0,0,0,0,0
cus7831,1,1,1,1,1
cus7832,0,1,1,0,1
cus7833,1,1,0,1,1
cus7834,0,0,1,0,1
cus7835,0,0,0,0,0
cus7836,0,0,1,1,0
cus7837,1,1,0,0,1
cus7838,1,1,0,0,1
cus7839,0,0,0,0,0
cus7840,1,1,1,1,0
cus7841,0,0,1,1,0
cus7842,1,1,0,1,0
cus7843,0,0,0,0,1
cus7844,1,0,1,1,1
cus7845,1,1,0,0,0
cus7846,1,1,0,1,1
cus7847,1,1,0,1,0
cus7848,0,0,1,0,0
cus7849,1,1,1,0,1
cus7850,1,1,1,1,0
cus7851,0,0,1,0,0
cus7852,1,1,1,1,1
cus7853,0,0,0,0,0
cus7854,1,1,1,1,1
cus7855,0,1,0,0,1
cus7856,1,1,1,0,0
cus7857,1,1,0,0,0
cus7858,1,1,1,0,0
cus7859,0,0,0,0,1
cus7860,1,1,0,0,1
cus7861,1,1,1,0,1
cus7862,0,0,1,1,1
cus7863,1,1,1,0,1
cus7864,0,1,1,1,1
cus7865,1,1,0,0,0
cus7866,0,0,1,0,0
cus7867,0,0,1,0,0
cus7868,0,0,1,1,0
cus7869,1,1,0,0,1
cus7870,0,1,1,0,0
cus7871,0,0,1,0,0
cus7872,0,0,1,1,1
cus7873,1,0,1,1,1
cus7874,0,0,0,0,0
cus7875,0,0,1,1,1
cus7876,0,0,0,0,0
cus7877,1,0,0,0,0
cus7878,1,1,0,0,0
cus7879,1,1,1,0,0
cus7880,1,1,0,0,0
cus7881,0,0,1,0,0
cus7882,1,1,1,1,0
cus7883,1,0,0,0,1
cus7884,1,1,1,1,1
cus7885,1,1,0,0,0
cus7886,1,1,0,1,1
cus7887,0,1,1,1,1
cus7888,1,0,0,0,0
cus7889,0,0,0,0,0
cus7890,0,0,1,1,0
cus7891,1,0,0,0,1
cus7892,1,1,1,1,0
cus7893,1,1,1,1,1
cus7894,0,0,0,1,0
cus7895,1,1,1,1,1
cus7896,1,1,1,0,0
cus7897,0,0,1,1,1
cus7898,0,0,0,0,0
cus7899,0,0,1,0,0
cus7900,1,1,0,1,0
cus7901,1,1,0,0,0
cus7902,0,0,0,1,1
cus7903,1,1,0,0,0
cus7904,1,1,0,0,0
cus7905,0,0,0,0,0
cus7906,1,0,0,1,1
cus7907,0,0,0,1,0
cus7908,1,1,0,0,1
cus7909,1,1,0,0,1
cus7910,1,0,1,1,0
cus7911,0,0,1,1,0
cus7912,1,1,1,0,0
cus7913,0,0,0,0,1
cus7914,0,0,1,0,1
cus7915,0,0,0,0,0
cus7916,1,1,0,1,0
cus7917,1,1,1,1,0
cus7918,0,0,0,0,0
cus7919,0,0,1,1,0
cus7920,0,0,0,0,0
cus7921,1,1,0,1,1
cus7922,0,0,0,0,0
cus7923,1,1,1,1,0
cus7924,0,0,0,0,1
cus7925,0,0,1,0,0
cus7926,1,0,1,1,1
cus7927,1,1,0,0,1
cus7928,0,0,0,0,1
cus7929,0,1,1,1,0
cus7930,0,0,0,0,0
cus7931,0,0,0,1,0
cus7932,1,1,1,0,1
cus7933,0,0,0,0,1
cus7934,0,0,0,0,1
cus7935,0,0,1,1,1
cus7936,0,0,0,0,0
cus7937,1,1,0,0,0
cus7938,1,1,1,1,1
cus7939,1,1,0,0,1
cus7940,0,1,1,0,0
cus7941,0,0,0,1,0
cus7942,1,1,1,1,1
cus7943,0,0,0,0,0
cus7944,1,0,1,1,0
cus7945,1,1,1,1,1
cus7946,0,0,1,1,1
cus7947,0,0,0,0,0
cus7948,1,1,0,0,0
cus7949,1,1,1,0,0
cus7950,1,0,1,1,1
cus7951,0,0,0,0,1
cus7952,1,0,0,0,1
cus7953,1,1,1,1,0
cus7954,1,0,0,1,0
cus7955,1,1,1,1,0
cus7956,1,1,1,1,0
cus7957,1,1,1,1,0
cus7958,1,0,0,1,0
cus7959,0,0,1,1,0
cus7960,1,1,0,0,0
cus7961,0,0,0,0,1
cus7962,1,1,1,1,1
cus7963,0,0,0,0,0
cus7964,0,0,0,0,1
cus7965,0,1,1,1,1
cus7966,0,0,1,0,1
cus7967,0,0,0,0,0
cus7968,1,0,1,1,0
cus7969,1,1,0,1,1
cus7970,0,0,1,0,1
cus7971,0,0,0,0,1
cus7972,0,0,1,0,0
cus7973,1,1,0,1,0
cus7974,1,0,1,1,1
cus7975,1,1,1,0,1
cus7976,0,1,0,0,0
cus7977,1,1,1,1,0
cus7978,1,1,1,1,1
cus7979,0,1,0,0,0
cus7980,0,0,1,1,0
cus7981,0,0,1,1,0
cus7982,0,0,0,0,1
cus7983,0,0,0,1,1
cus7984,1,0,0,0,0
cus7985,0,0,1,1,1
cus7986,1,1,1,1,1
cus7987,1,0,0,1,0
cus7988,1,0,1,1,0
cus7989,0,0,0,0,1
cus7990,1,1,0,0,0
cus7991,0,0,1,1,0
cus7992,0,0,1,1,0
cus7993,1,1,1,1,0
cus7994,1,0,1,1,1
cus7995,0,1,1,0,1
cus7996,1,1,0,0,1
cus7997,0,1,0,1,1
cus7998,0,1,1,0,0
cus7999,1,1,0,0,0
cus8000,0,0,1,1,0
cus8001,1,1,1,1,1
cus8002,1,1,1,1,1
cus8003,0,0,0,0,1
cus8004,1,1,1,1,0
cus8005,1,0,0,0,1
cus8006,1,1,1,0,1
cus8007,1,0,1,1,0
cus8008,1,0,0,0,0
cus8009,1,1,0,0,1
cus8010,0,0,0,0,0
cus8011,0,1,0,1,0
cus8012,1,0,1,1,1
cus8013,1,0,1,0,0
cus8014,0,0,1,1,0
cus8015,0,0,0,0,0
cus8016,0,0,0,1,0
cus8017,1,1,0,0,0
cus8018,1,1,1,1,0
cus8019,1,1,1,0,1
cus8020,0,0,1,0,0
cus8021,0,0,0,0,0
cus8022,0,0,1,0,0
cus8023,1,1,1,0,1
cus8024,0,0,0,1,0
cus8025,0,1,1,0,0
cus8026,1,1,1,0,0
cus8027,1,1,0,0,0
cus8028,0,0,0,1,0
cus8029,0,0,0,1,1
cus8030,1,0,0,0,0
cus8031,1,1,1,0,0
cus8032,1,0,1,1,1
cus8033,1,0,1,1,0
cus8034,0,0,1,1,1
cus8035,1,0,1,1,0
cus8036,0,0,1,1,1
cus8037,1,1,1,1,1
cus8038,0,0,0,1,0
cus8039,1,1,0,0,0
cus8040,0,1,1,1,1
cus8041,0,0,0,0,0
cus8042,1,1,0,0,0
cus8043,0,0,0,0,0
cus8044,1,1,1,1,0
cus8045,1,1,0,0,0
cus8046,1,1,1,1,1
cus8047,1,1,1,0,0
cus8048,0,0,0,0,0
cus8049,1,1,1,0,0
cus8050,1,1,0,0,0
cus8051,0,0,1,0,0
cus8052,1,1,0,0,0
cus8053,0,0,0,0,0
cus8054,1,0,0,0,1
cus8055,1,1,1,0,0
cus8056,0,0,1,0,1
cus8057,1,1,0,1,0
cus8058,1,0,0,0,0
cus8059,0,0,1,1,1
cus8060,1,1,0,0,1
cus8061,1,1,0,0,1
cus8062,0,0,0,0,0
cus8063,0,0,0,0,0
cus8064,0,0,1,0,0
cus8065,1,1,0,0,0
cus8066,0,0,0,0,0
cus8067,1,0,0,0,0
cus8068,1,1,1,1,1
cus8069,0,0,0,0,1
cus8070,1,0,0,0,1
cus8071,0,0,1,0,0
cus8072,1,0,0,0,1
cus8073,1,1,1,0,0
cus8074,0,0,0,0,1
cus8075,1,1,1,1,1
cus8076,0,1,0,0,0
cus8077,0,0,1,0,1
cus8078,0,0,1,1,1
cus8079,1,1,1,0,0
cus8080,0,0,0,0,0
cus8081,0,1,0,0,0
cus8082,0,0,0,0,0
cus8083,0,0,0,0,0
cus8084,0,0,1,1,0
cus8085,0,0,0,0,1
cus8086,1,1,1,1,0
cus8087,1,1,0,1,0
cus8088,0,1,1,0,0
cus8089,1,1,0,0,1
cus8090,1,1,1,0,1
cus8091,1,0,1,1,0
cus8092,1,0,1,1,1
cus8093,0,0,1,0,0
cus8094,0,0,0,0,0
cus8095,0,0,0,1,0
cus8096,0,0,0,0,0
cus8097,1,1,1,0,0
cus8098,0,1,1,0,1
cus8099,1,0,1,1,0
cus8100,0,0,0,0,0
cus8101,0,0,1,1,0
cus8102,0,0,1,0,1
cus8103,0,0,1,1,0
cus8104,0,0,1,0,0
cus8105,1,1,0,1,1
cus8106,0,0,1,1,1
cus8107,1,1,1,1,0
cus8108,1,1,1,1,1
cus8109,1,1,1,0,1
cus8110,1,1,0,0,1
cus8111,1,1,1,1,1
cus8112,1,1,0,0,1
cus8113,0,0,1,0,0
cus8114,0,0,1,1,0
cus8115,1,1,1,1,0
cus8116,1,1,0,1,0
cus8117,0,0,0,0,1
cus8118,1,1,1,0,0
cus8119,1,1,1,1,0
cus8120,1,1,1,1,1
cus8121,1,1,0,0,1
cus8122,1,1,1,1,1
cus8123,1,1,1,1,1
cus8124,1,1,0,0,1
cus8125,1,1,1,1,1
cus8126,0,1,0,0,0
cus8127,0,1,1,1,1
cus8128,1,0,1,1,0
cus8129,1,1,1,0,1
cus8130,0,1,0,0,0
cus8131,0,0,0,1,0
cus8132,0,1,0,0,0
cus8133,1,1,1,1,1
cus8134,0,0,0,1,0
cus8135,0,0,0,0,0
cus8136,0,0,0,0,1
cus8137,0,0,1,1,1
cus8138,1,1,0,1,0
cus8139,1,1,0,0,1
cus8140,1,1,0,0,0
cus8141,0,0,0,0,0
cus8142,0,0,0,0,0
cus8143,1,1,1,1,1
cus8144,1,1,1,1,1
cus8145,1,1,0,0,0
cus8146,1,0,0,0,0
cus8147,1,1,0,1,0
cus8148,0,0,1,1,1
cus8149,1,1,1,1,1
cus8150,0,0,1,1,0
cus8151,1,1,1,1,0
cus8152,0,0,1,0,0
cus8153,0,0,0,0,0
cus8154,1,1,0,0,1
cus8155,1,1,0,1,0
cus8156,0,0,0,0,1
cus8157,1,1,1,1,0
cus8158,1,1,1,1,1
cus8159,0,1,0,0,0
cus8160,1,1,0,0,1
cus8161,1,1,1,1,1
cus8162,0,0,1,0,0
cus8163,1,0,1,1,1
cus8164,1,1,0,0,0
cus8165,1,0,1,1,0
cus8166,1,1,0,0,1
cus8167,1,1,0,0,1
cus8168,0,0,1,1,0
cus8169,0,1,0,1,1
cus8170,1,0,0,0,0
cus8171,1,1,0,0,1
cus8172,0,0,1,0,0
cus8173,1,1,1,1,1
cus8174,0,0,0,0,1
cus8175,0,0,0,1,0
cus8176,1,1,0,0,1
cus8177,0,0,1,1,1
cus8178,1,1,0,0,0
cus8179,1,0,1,1,0
cus8180,0,0,0,0,0
cus8181,1,1,1,1,1
cus8182,1,1,1,1,0
cus8183,0,0,1,1,1
cus8184,0,0,1,0,0
cus8185,1,1,0,1,1
cus8186,0,0,1,0,1
cus8187,1,1,0,0,0
cus8188,0,0,1,0,0
cus8189,1,1,0,0,1
cus8190,0,0,1,1,0
cus8191,0,0,0,0,0
cus8192,1,1,0,0,1
cus8193,1,1,0,1,0
cus8194,1,1,0,0,1
cus8195,1,1,0,0,0
cus8196,1,0,1,1,0
cus8197,1,1,1,1,1
cus8198,0,0,1,1,0
cus8199,0,0,0,0,0
cus8200,1,1,0,1,1
cus8201,0,0,1,0,0
cus8202,0,0,0,0,0
cus8203,0,0,1,0,1
cus8204,1,0,1,1,1
cus8205,0,0,0,0,0
cus8206,1,1,1,0,1
cus8207,0,0,1,0,0
cus8208,0,0,0,0,0
cus8209,0,0,0,0,0
cus8210,0,1,0,0,0
cus8211,0,1,0,0,1
cus8212,0,0,1,0,0
cus8213,1,0,0,1,1
cus8214,1,1,0,0,0
cus8215,0,0,0,0,0
cus8216,1,1,1,1,0
cus8217,1,1,0,1,1
cus8218,0,0,1,1,0
cus8219,1,1,1,1,0
cus8220,0,0,1,1,0
cus8221,0,0,1,1,1
cus8222,1,0,1,1,0
cus8223,1,1,1,1,1
cus8224,1,1,0,0,0
cus8225,1,1,0,1,1
cus8226,0,0,0,1,0
cus8227,0,0,0,0,0
cus8228,1,1,0,0,1
cus8229,1,0,1,1,1
cus8230,1,1,0,0,0
cus8231,0,0,1,0,0
cus8232,0,0,1,1,1
cus8233,0,0,1,0,0
cus8234,1,0,1,1,1
cus8235,1,1,1,1,1
cus8236,0,0,0,0,0
cus8237,1,1,0,0,1
cus8238,1,1,1,1,0
cus8239,1,1,1,0,1
cus8240,1,1,1,0,1
cus8241,0,0,0,1,0
cus8242,1,1,0,0,1
cus8243,0,0,0,1,0
cus8244,1,1,1,1,0
cus8245,0,1,1,0,1
cus8246,0,0,0,0,0
cus8247,1,1,1,1,1
cus8248,0,0,1,1,0
cus8249,0,0,0,0,0
cus8250,1,1,1,0,1
cus8251,1,0,1,0,0
cus8252,0,0,0,0,0
cus8253,0,0,1,1,1
cus8254,0,1,0,1,1
cus8255,1,1,1,1,0
cus8256,0,0,0,0,0
cus8257,0,1,1,1,0
cus8258,0,0,0,0,0
cus8259,0,0,1,1,0
cus8260,0,0,1,1,1
cus8261,0,0,0,0,1
cus8262,1,0,1,0,0
cus8263,1,1,1,1,0
cus8264,0,0,0,0,0
cus8265,0,1,0,0,0
cus8266,0,0,1,1,0
cus8267,0,1,1,0,0
cus8268,1,0,1,0,1
cus8269,0,0,1,1,1
cus8270,0,0,0,0,0
cus8271,0,0,1,0,1
cus8272,0,0,1,1,0
cus8273,1,0,1,1,1
cus8274,1,1,1,1,1
cus8275,1,0,1,1,1
cus8276,0,0,0,0,1
cus8277,1,1,1,1,1
cus8278,0,1,1,0,1
cus8279,1,1,1,0,1
cus8280,1,1,1,1,1
cus8281,0,0,1,0,0
cus8282,0,0,0,0,0
cus8283,1,1,0,0,1
cus8284,0,0,1,1,1
cus8285,0,0,1,0,1
cus8286,0,0,1,1,0
cus8287,1,1,0,0,1
cus8288,0,0,1,1,0
cus8289,0,1,1,1,1
cus8290,0,0,0,0,0
cus8291,1,1,1,0,0
cus8292,0,0,1,0,0
cus8293,0,0,0,0,0
cus8294,0,0,0,0,0
cus8295,1,1,0,0,0
cus8296,1,0,1,0,1
cus8297,1,0,1,0,1
cus8298,0,0,0,1,0
cus8299,1,1,0,0,0
cus8300,1,1,1,0,1
cus8301,0,1,1,1,0
cus8302,1,1,1,1,0
cus8303,1,1,0,0,1
cus8304,0,0,1,1,0
cus8305,0,0,1,1,0
cus8306,0,0,1,0,0
cus8307,1,1,1,1,1
cus8308,1,0,1,1,0
cus8309,1,0,0,0,1
cus8310,0,0,1,0,1
cus8311,1,1,0,0,1
cus8312,0,0,0,0,0
cus8313,1,0,1,1,0
cus8314,0,0,0,0,0
cus8315,0,0,1,1,1
cus8316,1,1,1,1,1
cus8317,1,1,0,0,1
cus8318,1,1,0,0,1
cus8319,1,1,1,0,0
cus8320,1,0,0,0,0
cus8321,0,0,1,0,0
cus8322,0,0,1,1,0
cus8323,1,1,0,1,1
cus8324,1,1,0,0,0
cus8325,0,1,1,1,1
cus8326,1,1,1,1,1
cus8327,0,0,1,0,0
cus8328,1,1,0,0,0
cus8329,1,1,0,0,0
cus8330,1,1,1,0,1
cus8331,1,1,1,0,0
cus8332,1,0,0,0,0
cus8333,0,0,0,0,0
cus8334,0,1,0,0,0
cus8335,1,1,0,0,1
cus8336,1,0,0,1,1
cus8337,1,0,1,1,1
cus8338,0,0,1,1,0
cus8339,1,1,0,0,0
cus8340,1,1,0,1,1
cus8341,1,0,0,1,1
cus8342,0,0,0,1,0
cus8343,0,0,1,1,1
cus8344,1,1,0,0,0
cus8345,1,0,0,1,1
cus8346,0,0,1,0,1
cus8347,0,1,1,1,0
cus8348,1,1,1,1,0
cus8349,0,0,0,1,1
cus8350,1,0,0,1,1
cus8351,1,1,1,1,1
cus8352,1,1,0,0,0
cus8353,1,1,0,0,0
cus8354,0,0,1,0,1
cus8355,0,0,1,1,0
cus8356,0,0,1,0,1
cus8357,1,0,1,1,0
cus8358,1,1,0,0,1
cus8359,1,1,1,0,0
cus8360,0,0,0,1,1
cus8361,1,0,1,1,1
cus8362,0,0,1,1,1
cus8363,0,0,1,1,1
cus8364,0,0,1,1,0
cus8365,1,1,1,0,0
cus8366,0,0,0,0,0
cus8367,0,0,0,0,0
cus8368,0,0,1,1,0
cus8369,0,0,0,0,0
cus8370,0,0,0,0,0
cus8371,0,1,1,0,0
cus8372,1,1,1,1,0
cus8373,1,1,0,1,0
cus8374,1,1,1,1,1
cus8375,0,0,1,0,1
cus8376,0,0,1,1,0
cus8377,1,1,1,0,0
cus8378,0,0,0,1,0
cus8379,1,1,0,0,0
cus8380,1,1,0,1,0
cus8381,0,0,1,1,0
cus8382,0,0,0,0,1
cus8383,0,1,1,0,1
cus8384,0,0,1,1,1
cus8385,1,1,0,0,1
cus8386,0,1,0,1,1
cus8387,0,0,0,0,1
cus8388,0,0,1,1,0
cus8389,0,0,0,0,0
cus8390,0,0,0,0,0
cus8391,0,0,1,1,0
cus8392,0,0,0,1,0
cus8393,1,0,1,0,0
cus8394,0,0,0,0,0
cus8395,1,1,1,0,1
cus8396,0,0,0,0,0
cus8397,1,0,1,0,0
cus8398,1,1,0,0,0
cus8399,1,1,0,0,1
cus8400,0,0,0,0,0
cus8401,0,0,1,1,0
cus8402,1,0,0,1,1
cus8403,1,0,1,1,0
cus8404,1,1,0,1,1
cus8405,1,1,1,1,0
cus8406,1,1,1,1,1
cus8407,0,0,1,0,0
cus8408,0,0,1,1,1
cus8409,1,0,0,1,1
cus8410,0,0,0,0,0
cus8411,0,0,0,0,1
cus8412,1,1,1,1,1
cus8413,0,0,1,1,1
cus8414,0,0,1,1,0
cus8415,1,1,0,0,1
cus8416,1,1,1,0,1
cus8417,1,1,0,0,0
cus8418,1,0,0,0,0
cus8419,0,0,0,0,0
cus8420,1,0,1,0,0
cus8421,0,0,1,1,1
cus8422,1,1,0,1,1
cus8423,1,1,0,1,0
cus8424,1,1,1,0,1
cus8425,0,0,1,1,1
cus8426,0,1,0,0,1
cus8427,1,0,1,1,0
cus8428,1,1,1,0,1
cus8429,0,0,1,0,1
cus8430,1,1,0,1,0
cus8431,1,1,1,0,0
cus8432,0,0,1,0,0
cus8433,0,0,0,1,1
cus8434,0,0,1,0,0
cus8435,1,1,1,1,1
cus8436,1,1,0,0,1
